address,area,city,company,date,salary_max,salary_min,salery,title,province
杭州-萧山区,萧山区,杭州,浙江睿朗信息科技有限公司,06-05,16000.0,10000.0,1-1.6万/月,嵌入式软件工程师,浙江
深圳-龙岗区,龙岗区,深圳,深圳贝仕达克技术股份有限公司,06-05,25000.0,15000.0,1.5-2.5万/月,嵌入式软件工程师,广东
绍兴,NA,绍兴,浙江航芯科技有限公司,06-05,15000.0,10000.0,1-1.5万/月,物联网嵌入式软件工程师,浙江
长沙,NA,长沙,湖南海森格诺信息技术有限公司,06-05,10000.0,6666.0,8-12万/年,嵌入式软件工程师,湖南
长沙-岳麓区,岳麓区,长沙,湖南大科激光有限公司,06-05,12000.0,7000.0,0.7-1.2万/月,嵌入式软件工程师双休+五险一金,湖南
深圳-龙岗区,龙岗区,深圳,深圳市蓝恒电子科技有限公司,06-05,12500.0,8333.0,10-15万/年,嵌入式软件工程师,广东
佛山-南海区,南海区,佛山,广东中筑天佑美学灯光有限公司,06-05,10000.0,8000.0,0.8-1万/月,嵌入式软件工程师,广东
北京-昌平区,昌平区,北京,北京中电普华信息技术有限公司,06-05,15000.0,10000.0,1-1.5万/月,嵌入式软件工程师,北京
苏州-工业园区,工业园区,苏州,苏州诺联芯电子科技有限公司,06-05,15000.0,10000.0,1-1.5万/月,嵌入式软件工程师,江苏
杭州-江干区,江干区,杭州,稻普汽车服务集团股份有限公司,06-05,20000.0,10000.0,1-2万/月,嵌入式软件工程师,浙江
深圳-龙岗区,龙岗区,深圳,深圳傲途乐电子科技有限公司,06-05,12000.0,7000.0,0.7-1.2万/月,嵌入式软件工程师,广东
西安-高新技术...,高新技术...,西安,智邦大陆科技有限公司,06-04,14000.0,8000.0,0.8-1.4万/月,交换机嵌入式软件工程师,陕西
苏州,NA,苏州,江苏正心智能科技有限公司,06-04,20000.0,15000.0,1.5-2万/月,嵌入式软件工程师,江苏
苏州,NA,苏州,山东正心医疗科技有限公司,06-04,6666.0,5000.0,6-8万/年,嵌入式软件工程师助理,江苏
武汉-洪山区,洪山区,武汉,武汉市迅思维科技有限公司,06-04,12500.0,8333.0,10-15万/年,嵌入式软件工程师,湖北
深圳-南山区,南山区,深圳,深圳市艾顺佳光电有限公司,06-04,15000.0,10000.0,1-1.5万/月,嵌入式软件工程师,广东
佛山-顺德区,顺德区,佛山,广东顺德雷舜信息科技有限公司,06-04,14000.0,7000.0,0.7-1.4万/月,嵌入式软件工程师,广东
上海,NA,上海,上海奇宝智能科技有限公司,06-04,15000.0,6000.0,0.6-1.5万/月,嵌入式软件工程师,上海
佛山-顺德区,顺德区,佛山,佛山市怡欣投资有限公司,06-04,10000.0,8000.0,0.8-1万/月,嵌入式软件工程师,广东
杭州-余杭区,余杭区,杭州,浙江诺尔康神经电子科技股份有限公...,06-04,25000.0,15000.0,1.5-2.5万/月,嵌入式软件工程师,浙江
杭州-西湖区,西湖区,杭州,上海焕兴网络科技有限公司,06-04,30000.0,15000.0,1.5-3万/月,嵌入式软件工程师,浙江
上海-浦东新区,浦东新区,上海,上海嘉瑞微电子有限公司,06-04,15000.0,10000.0,1-1.5万/月,嵌入式软件工程师/软件工程师,上海
北京-朝阳区,朝阳区,北京,北京三六九数动科技有限公司,06-04,30000.0,25000.0,2.5-3万/月,嵌入式软件工程师,北京
深圳-南山区,南山区,深圳,深圳市壹厘米科技有限公司,06-04,15000.0,10000.0,1-1.5万/月,嵌入式软件工程师,广东
杭州-滨江区,滨江区,杭州,创业慧康科技股份有限公司,06-04,20000.0,13000.0,1.3-2万/月,中高级嵌入式软件工程师,浙江
深圳-福田区,福田区,深圳,深圳市新威尔电子有限公司,06-04,15000.0,8000.0,0.8-1.5万/月,嵌入式软件工程师Linux,广东
天津,NA,天津,恩知瑞安集团,06-04,20000.0,15000.0,1.5-2万/月,嵌入式软件工程师-感知算法,天津
上海-闵行区,闵行区,上海,声澈科技（上海）有限公司,06-03,20000.0,10000.0,1-2万/月,嵌入式软件工程师,上海
西安-高新技术...,高新技术...,西安,西安合众思壮导航技术有限公司,06-03,15000.0,8000.0,0.8-1.5万/月,嵌入式软件工程师,陕西
深圳-龙华新区,龙华新区,深圳,中安创科（深圳）技术有限公司,06-03,15000.0,10000.0,1-1.5万/月,嵌入式软件工程师,广东
北京,NA,北京,北京光益新能源科技有限公司,06-03,15000.0,10000.0,1-1.5万/月,嵌入式软件工程师,北京
成都,NA,成都,成都立德赛科技有限公司,06-03,10000.0,8000.0,0.8-1万/月,嵌入式软件工程师,四川
深圳-龙岗区,龙岗区,深圳,深圳市达城威电子科技有限公司,06-03,20000.0,12000.0,1.2-2万/月,嵌入式软件工程师,广东
深圳-龙岗区,龙岗区,深圳,深圳市动车电气股份有限公司,06-03,18000.0,15000.0,1.5-1.8万/月,嵌入式软件工程师,广东
珠海,NA,珠海,华仪电气股份有限公司,06-03,15000.0,10000.0,1-1.5万/月,嵌入式软件工程师（中级）,广东
成都-高新区,高新区,成都,四川长虹电器股份有限公司,06-03,15000.0,10000.0,1-1.5万/月,嵌入式软件工程师,四川
上海-浦东新区,浦东新区,上海,上海吾创信息科技有限公司,06-03,16000.0,11000.0,1.1-1.6万/月,嵌入式软件工程师,上海
常州-武进区,武进区,常州,常州市武进红光无线电有限公司,06-03,10000.0,5000.0,0.5-1万/月,嵌入式软件工程师,江苏
深圳-南山区,南山区,深圳,深圳诺博医疗科技有限公司,06-03,20000.0,10000.0,1-2万/月,高级嵌入式软件工程师,广东
